Model,Scenario,Region,Variable,Unit,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
COFFEE 1.5,GP_GlasgowPP,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Coal,GW,74.248,74.258,74.268,46.1908,4.07,4.08,4.09,4.1,,4.12,,4.14,,4.16,,4.18,,4.2
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Wind,GW,131.1,234.196,234.196,543.52,862.13485,1691.33035,2241.3887,2500.18775,,2509.64242,,2355.99642,,2643.950095,,2738.498795,,2594.75927
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Nuclear,GW,19.205,46.46,46.46,46.46,46.46,46.46,46.46,46.46,,46.196,,45.04,,43.24,,43.24,,39.703
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Biomass,GW,7,7,7,4.2,0,0,5,9.237456,,10.562327,,19.603999,,23.2869955,,14.54436,,5.817744
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Solar,GW,167.23,282.166,283.666,285.166,287.166,289.166,309.266,309.266,,315.266,,321.266,,327.266,,333.266,,333.266
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Oil,GW,11.3,11.3,11.3,6.78,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Hydro,GW,368.264,463.264,493.264,529.671,592.636,622.636,652.636,672.636,,712.636,,710.136,,612.981,,590.0915,,506.956
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Gas,GW,48,48,48,57.3644,58.911,50,50,37.5,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Geothermal,GW,0.0311,0.0311,0.0311,0.0311,0.4558,0.4558,0.4558,0.4558,,0.4558,,0.4558,,0.4558,,0.4558,,0.44958
COFFEE 1.5,GP_GlasgowPP,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Coal,GW,737.014,737.019,737.024,443.0296,78.6857975,78.6907975,78.6957975,78.7007975,,2.06,,2.07,,2.08,,2.09,,2.1
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Wind,GW,25.105,44.205,55.354135,85.354135,137.7687005,213.9205955,268.0322755,512.3882755,,525.2087675,,654.5742,,768.3798998,,805.704329,,858.648489
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Nuclear,GW,5.307,9.21,9.21,9.4864389,16.9864389,26.9864389,37.8687919,60.3687919,,91.4648219,,90.4697379,,92.6268449,,101.3768449,,137.0022684
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Biomass,GW,0,0,0,0,0,0,0,5,,5,,12.5,,10,,9.231043,,4.231043
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Solar,GW,5.361,56.861,57.236,57.611,102.203985,111.159,112.659,437.341,,442.341,,447.341,,452.341,,452.341,,409.43032
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Oil,GW,5.615,5.615,5.615,3.369,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Hydro,GW,56.997,70.247,90.247,118.09,152.551,163.345,173.345,191.36,,211.36,,226.36,,226.36,,226.36,,217.6106
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Gas,GW,24.312,24.312,24.312,14.5872,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Geothermal,GW,0.0014,0.0014,0.0014,0.0014,0.0027,0.0027,0.0027,0.0277,,0.0277,,0.0277,,0.0277,,0.0277,,0.0277
COFFEE 1.5,GP_GlasgowPP,Countries of South Asia; primarily India,Capacity|Electricity|Coal,GW,157.48,157.485,157.49,111.4264235,118.7517655,81.7567655,81.7617655,81.10805375,,2.06,,2.07,,2.08,,2.09,,2.1
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Wind,GW,0.935,11.065,39.6955035,127.8645035,243.678932,399.730007,618.2482155,795.41911,,875.812552,,1032.217984,,1131.328888,,1179.423365,,1202.735445
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Nuclear,GW,0,0,0,7.5,15,30,42.5,60,,85,,95.9321924,,119.9434974,,133.6934974,,133.6934974
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Biomass,GW,6.5,6.5,6.5,3.9,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Solar,GW,2.26,8.63,9.005,9.38,10.078,12.828,89.491,93.478,,93.478,,93.478,,93.478,,93.391,,89.9615
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Oil,GW,50.28,50.28,50.28,30.168,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Hydro,GW,45.04,60.04,80.874,103.374,125.874,149.833,195.933,210.933,,240.833,,252.083,,252.083,,252.083,,243.7935
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Gas,GW,110.102,110.102,110.102,66.0612,22.32649,22.32649,22.32649,22.32649,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Geothermal,GW,3.3733,3.3733,3.3733,3.3733,3.8623,3.8623,5.2023,5.2023,,5.2023,,5.2023,,5.2023,,5.2023,,5.20074
COFFEE 1.5,GP_GlasgowPP,Other countries of Asia,Capacity|Electricity|Coal,GW,79.693,79.698,79.703,48.6368,2.035,2.04,2.045,2.05,,2.06,,2.07,,2.08,,2.09,,2.1
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Wind,GW,16.357331,35.276121,49.7657697,83.7035757,165.5402837,300.5402837,517.1204022,834.0747462,,1136.666698,,1514.731178,,1915.074673,,2220.916432,,2500.375509
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Nuclear,GW,1.86,1.86,1.86,1.86,1.86,1.86,1.86,26.86,,62.24284,,60.75484,,69.88846,,129.88846,,209.88846
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Biomass,GW,0,0,0,0,0,0,0,4.4588175,,5.6321375,,4.01293605,,1.3712122,,0.54918653,,0.15691043
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Solar,GW,2.422,8.402,9.152,10.87,22.146,32.646,178.72033,316.79333,,466.24883,,558.85233,,691.61233,,855.37233,,1088.835045
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Oil,GW,32.229,32.229,32.229,19.3374,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Hydro,GW,36.595,45.05,55.05,65.05,78.175,85.675,95.865,108.365,,125.12,,138.87,,141.37,,141.37,,142.7315
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Gas,GW,95.287,95.287,95.287,76.45286,29.54735,29.54735,29.54735,19.90702,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Geothermal,GW,1.458,1.7774,1.7774,1.7774,1.7774,1.7774,1.7774,2.7274,,2.7274,,2.7274,,2.7274,,2.7274,,2.7274
COFFEE 1.5,GP_GlasgowPP,Countries of Sub-Saharan Africa,Capacity|Electricity|Coal,GW,50.578,50.588,50.78366665,44.08869665,28.66988165,28.67988165,28.68988165,22.5571,,4.12,,4.14,,4.16,,4.18,,4.2
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Wind,GW,0.304,14.062055,41.4616635,145.5386635,314.985697,388.983457,472.179132,542.865797,,550.958459,,596.9269998,,578.8462388,,511.0318613,,539.1735588
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Nuclear,GW,0.915,4.95,7.0083265,17.0083265,22.696997,30.816468,30.816468,30.816468,,30.816468,,30.084468,,31.84563075,,40.57303525,,29.609229
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Biomass,GW,0,0,0,0,0,0.18840215,3.04601565,4.79741415,,4.703213075,,5.78762725,,4.911928,,7.166468,,4.8924776
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Solar,GW,1.007,6.1,21.548,69.444,197.872,255.622,346.195,421.095,,518.249,,594.76946,,721.60946,,749.52248,,841.26248
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Oil,GW,75.303,75.303,75.303,45.1818,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Hydro,GW,26.037,36.037,51.037,72.448,105.906,120.906,135.906,150.906,,178.408,,193.408,,193.408,,185.5235,,176.4666
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Gas,GW,156.336,156.336,156.336,93.8016,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Geothermal,GW,0,0,0,0,0.125,0.125,0.125,0.125,,0.125,,0.125,,0.125,,0.125,,0.125
COFFEE 1.5,GP_GlasgowPP,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Coal,GW,6.855,6.86,6.865,4.934,2.035,2.04,2.045,2.05,,2.06,,2.07,,2.08,,2.09,,2.1
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Wind,GW,13.1389625,37.9189625,70.1190025,94.4379525,187.8927475,292.1982975,364.5607625,498.000208,,505.1303758,,647.1976695,,822.858212,,888.318532,,989.281135
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Nuclear,GW,4.835,6.1,6.1,6.1,6.1,6.1,6.1,6.1,,5.133,,1.265,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Biomass,GW,0.5,0.5,0.5,1.55,16.25,31.25,50.6110095,64.9860095,,69.2085675,,39.564072,,24.612801,,8.849603,,5.600257
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Solar,GW,1.838,15.842,16.217,18.092,31.592,66.8391365,77.1881365,78.6881365,,87.9281365,,87.9581365,,87.9581365,,109.090041,,109.045541
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Oil,GW,21.263,21.263,21.263,12.7578,0,0,0,0,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Hydro,GW,156.4855935,170.146933,197.146933,224.9402156,254.9402156,282.0902156,307.0902156,324.1350941,,363.8002941,,360.8552154,,367.0465621,,370.7532795,,340.8654195
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Gas,GW,82.043,82.043,82.043,51.812993,6.7075285,2.8595285,2.8595285,2.335532,,0,,0,,0,,0,,0
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Geothermal,GW,1.516,1.516,1.775,1.775,3.9103,3.9103,3.9103,3.9103,,3.9103,,3.9103,,3.9103,,3.9103,,3.8577
COFFEE 1.5,GP_GlasgowPP,Countries of Latin America and the Caribbean,Capacity|Electricity|Coal,GW,25.863,25.878,25.893,17.9808,6.105,6.12,6.135,6.15,,6.18,,6.21,,6.24,,6.27,,6.3
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Wind,GW,417.6290894,665.0526123,1094.766846,1687.572754,2446.989258,3109.742676,4075.727295,5162.592285,,7086.424805,,8790.162109,,9997.208008,,11545.5166,,12564.52051
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Nuclear,GW,348.3886719,383.4076538,412.8839111,432.1270142,502.9009399,575.0015869,605.8575439,592.8527832,,621.2758179,,656.9820557,,674.3875122,,692.1682129,,651.1481323
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Biomass,GW,112.907692,135.4616547,138.3795929,149.8267822,189.3621521,238.9787445,284.0105286,302.201416,,317.5968018,,353.275238,,371.2716064,,394.4194641,,427.9701538
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Solar,GW,213.4004364,611.927002,1129.973999,2346.897461,4263.798828,5977.287598,7501.877441,9198.935547,,11296.19531,,12964.69141,,14307.10059,,15293.64453,,14991.57324
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Oil,GW,400.945282,395.0404968,394.8873291,465.9308167,537.0799561,560.3675537,552.0890503,529.0805664,,387.8902893,,242.4796906,,189.1878357,,188.8780365,,201.271698
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Hydro,GW,1291.142578,1518.795044,1593.456055,1679.088013,1764.217285,1834.054688,1921.484741,2017.958252,,2150.953613,,2231.799072,,2265.298584,,2305.602783,,2331.088379
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Gas,GW,1614.785522,1726.762817,2006.797607,2361.934814,3068.713867,3879.114502,4527.150391,5211.088379,,6289.552734,,7698.513184,,9002.182617,,9640.774414,,9830.248047
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Geothermal,GW,13.3948307,16.20591545,17.77335548,29.82566261,60.74554062,99.82001495,135.1593781,164.0095825,,200.151947,,222.6634827,,212.3521118,,215.6497955,,230.7372284
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Coal,GW,2078.687744,2251.398438,2077.963867,2017.0271,1907.574463,1475.621338,1230.468018,1333.921875,,1130.951782,,1307.593018,,1371.460449,,1368.026489,,1365.464478
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Other,GW,7.433220387,0.000154553,0.457952112,1.439086199,3.010599852,5.237702847,8.36832428,12.82495403,,29.25786972,,59.42497635,,106.393425,,168.8192749,,238.7245941
POLES ENGAGE,GP_NDC2030_T45,World,Capacity|Electricity|Hydrogen,GW,6.6E-06,1.97493E-05,0.457909614,1.439089417,3.010629892,5.237509251,8.368208885,12.82483768,,29.25844383,,59.42543411,,106.3935013,,168.8188934,,238.7245789
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Wind,GW,84.71659851,128.2661438,249.7562714,362.8071594,418.6550598,486.7188416,583.0810547,574.5944824,,587.864624,,589.446228,,710.699585,,843.3921509,,956.1300659
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Nuclear,GW,117.6082993,112.7547455,112.1007156,111.6631393,120.1348648,137.3460541,156.4411011,158.0774841,,170.93573,,188.6097565,,198.7943268,,207.4853973,,219.4406738
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Biomass,GW,19.93320084,18.86424828,17.8487854,14.06057167,20.64013481,30.48616409,36.31738663,37.95744324,,43.3343277,,50.48710251,,49.57384109,,63.06778336,,69.51374817
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Solar,GW,16.47259903,76.7208252,161.9944611,305.1077881,447.514801,575.7611084,687.6376343,764.809021,,876.3554077,,937.3344727,,1005.26239,,981.894165,,931.7346802
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Oil,GW,47.35589981,41.6074028,32.42539978,29.59152031,28.33062172,30.10525513,28.62513351,26.57581711,,20.58110809,,11.67120934,,8.48915863,,8.418363571,,9.026027679
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Hydro,GW,182.0814972,188.7897034,195.5410767,200.4099426,201.7178497,203.0261536,204.5483398,208.3227997,,218.2745361,,225.8087463,,227.2174835,,231.2802887,,231.5375824
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Gas,GW,534.2833252,557.3780518,533.9170532,376.6694641,337.0969849,358.2678528,340.3604431,357.7310181,,306.1669006,,302.2899475,,359.9246521,,397.6370544,,436.3256531
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Geothermal,GW,3.872800112,3.581416368,2.393870831,4.390886784,17.53925705,35.04809189,48.45529175,59.15206146,,73.35404205,,81.45163727,,69.60722351,,71.66996002,,76.77754974
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Coal,GW,304.4959106,247.9940948,162.6557922,149.6619568,87.37510681,11.24494743,11.17403889,4.861661911,,11.13657284,,17.27805138,,17.05980682,,22.60729218,,29.28649712
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Other,GW,8.859134674,-1.68343E-06,0.033128586,0.124809988,0.247575119,0.377100438,0.557537079,0.821537316,,1.89459765,,3.775406122,,6.617889404,,10.92902946,,16.64342499
POLES ENGAGE,GP_NDC2030_T45,North America; primarily the United States of America and Canada,Capacity|Electricity|Hydrogen,GW,2E-07,4.19755E-06,0.03311871,0.124828592,0.247569561,0.377044439,0.557579637,0.821506381,,1.89464426,,3.775357962,,6.617939472,,10.92894077,,16.64340591
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Wind,GW,147.3390656,215.1990662,372.5835876,486.1157227,567.2852173,656.0436401,757.1557617,753.7226563,,776.2333374,,767.6734619,,799.506958,,859.2136841,,916.5939331
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Nuclear,GW,123.611084,115.0660629,102.0042877,104.2123184,107.7541275,115.7207336,103.3341141,84.73859406,,86.52776337,,83.78760529,,88.52830505,,94.70543671,,110.2001648
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Biomass,GW,42.04047775,46.45708084,47.16601181,49.60688782,55.71134949,62.82599258,64.35279846,57.71165085,,43.83224869,,41.00915909,,36.16067123,,32.72116089,,38.9498558
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Solar,GW,98.56955719,141.4978943,281.9341431,504.3125,726.0338745,887.7235718,1042.852173,1162.198608,,1295.3302,,1336.131592,,1360.063599,,1369.154297,,1364.915039
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Oil,GW,43.82955551,39.3228569,35.49339294,37.56256104,39.11248016,38.37847137,37.37228012,36.52331543,,19.34600639,,11.41541576,,10.35031796,,9.888094902,,11.64035702
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Hydro,GW,254.3674774,280.6942749,295.0520935,307.7094727,313.3155823,314.5968018,313.7241516,311.3797302,,309.0118713,,306.3424377,,291.9614563,,284.0007629,,280.4928894
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Gas,GW,250.0705261,248.2814026,267.9160767,287.9132996,352.607605,410.7933655,405.313324,425.0287476,,445.7574158,,485.0250244,,488.5680847,,516.8682861,,531.9515381
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Geothermal,GW,2.124902725,3.116835833,3.176167488,3.713068008,8.024476051,13.12341976,18.04648018,21.38517761,,25.03777122,,28.30196381,,27.0980835,,27.4708252,,30.74389839
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Coal,GW,203.1641846,180.4955139,123.5740509,78.48816681,69.81008148,56.14937592,61.8298378,71.23552704,,75.15756989,,78.13317871,,86.12002563,,92.51824188,,102.3403168
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Other,GW,-2.051768541,3.44358E-06,0.085518748,0.217669994,0.414276779,0.601652682,0.829810977,1.106112123,,2.017205238,,3.625902176,,6.158925056,,9.520810127,,14.5217886
POLES ENGAGE,GP_NDC2030_T45,"Eastern and Western Europe (i.e., the EU28)",Capacity|Electricity|Hydrogen,GW,3.3E-06,7.01905E-06,0.085543819,0.217684388,0.41430968,0.601658285,0.829842448,1.106121421,,2.017245293,,3.625906706,,6.158927441,,9.520819664,,14.52180195
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Wind,GW,8.558625221,14.2075758,32.2181015,62.5892067,107.851799,163.3478241,221.317627,274.9033203,,335.6648254,,361.065033,,366.7259216,,369.1950684,,366.1908875
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Nuclear,GW,23.1527729,41.97325134,55.41225815,50.63231277,46.63082886,43.3233223,40.43353653,38.22119904,,37.25362015,,38.47844315,,23.86042786,,7.830726147,,8.11848259
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Biomass,GW,8.923242569,11.2719841,10.4875288,12.68983841,17.06541824,20.81038284,25.34745407,26.36670876,,28.09282494,,29.96468735,,29.47382927,,28.79484177,,28.79867744
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Solar,GW,41.5530014,94.20424652,151.664856,230.6304321,349.8126831,425.6358948,461.7304382,500.1785889,,457.8103027,,409.5273132,,378.4954529,,369.3606567,,351.6223755
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Oil,GW,52.26442337,39.13301468,31.73829842,27.3884201,26.89189529,25.82955742,24.35480118,25.42241669,,12.10350037,,8.451178551,,4.779707432,,5.726585388,,4.778825283
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Hydro,GW,76.88101959,77.06184387,77.26008606,77.12371826,75.86188507,73.71286774,71.34044647,69.31793213,,64.62800598,,60.06053925,,55.60636902,,55.18226242,,53.91901016
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Gas,GW,116.7196045,119.3072586,124.41922,122.0450516,137.4240875,159.9078369,176.740509,200.0009308,,197.3948669,,228.7709198,,251.4471283,,257.5015869,,271.4136353
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Geothermal,GW,1.686125755,2.670009613,3.65316987,3.522465944,4.5819664,6.558391571,7.733248711,7.478568554,,7.731357098,,10.70446968,,10.44119263,,11.81259537,,12.07432556
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Coal,GW,128.8350067,151.4734192,128.5592194,84.0134201,62.6634407,20.7682457,15.12863541,16.7650795,,15.84797668,,20.09688759,,25.27093887,,26.5179863,,29.51355553
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Other,GW,0.80351454,-6.04721E-06,0.049082212,0.128851861,0.233254582,0.357338548,0.521579087,0.750097573,,1.63490057,,3.243429422,,5.784372807,,9.090136528,,13.82320118
POLES ENGAGE,GP_NDC2030_T45,Pacific OECD,Capacity|Electricity|Hydrogen,GW,4E-07,1.20097E-06,0.049065664,0.128844082,0.233241543,0.357337654,0.52158922,0.750096619,,1.634890199,,3.243461609,,5.784379482,,9.090146065,,13.82321453
